Cunninghamella_antarctica_NRRL_6534	Mucoromycota	Mucoromycotina
Thamnostylum_nigricans_RSA_1406	Mucoromycota	Mucoromycotina
Fennellomyces_verticellatus_RSA_2446	Mucoromycota	Mucoromycotina
Pirella_circinans_var._volvogradensis_RSA_2566	Mucoromycota	Mucoromycotina
Pirella_reniformis_NRRL_5259	Mucoromycota	Mucoromycotina
Thamnostylum_piriforme_RSA_251	Mucoromycota	Mucoromycotina
Mucor_globosus_NRRL_1436	Mucoromycota	Mucoromycotina
Mucor_hiemalis_f._luteus_NRRL_3633	Mucoromycota	Mucoromycotina
Mucor_luteus_var._indica_NRRL_3245	Mucoromycota	Mucoromycotina
Conidiobolus_osmodes_ARSEF_79	Zoopagomycota	Entomophthoromycotina
Coemansia_umbellata_BCRC_34882	Zoopagomycota	Kickxellomycotina
Mycotypha_microspora_IMI_282443	Mucoromycota	Mucoromycotina
Chaetocladium_brefeldii_NRRL_1350	Mucoromycota	Mucoromycotina
Mucor_saturninus_NRRL_2631	Mucoromycota	Mucoromycotina
Mucor_luteus_NRRL_2865	Mucoromycota	Mucoromycotina
Syncephalastrum_verruculosum_RSA_2127	Mucoromycota	Mucoromycotina
Fennellomyces_heterothallicus_RSA_2348	Mucoromycota	Mucoromycotina
Mortierella_cystojenkinii_1230	Mucoromycota	Mortirellomycotina
Mortierella_horticola_AD009	Mucoromycota	Mortirellomycotina
Mortierella_sp._AD010	Mucoromycota	Mortirellomycotina
Mortierella_sp._AD011	Mucoromycota	Mortirellomycotina
Mortierella_sp._AD031	Mucoromycota	Mortirellomycotina
Mortierella_sp._AD032	Mucoromycota	Mortirellomycotina
Mortierella_chlamydospora_AD033	Mucoromycota	Mortirellomycotina
Mortierella_parvispora_AD039	Mucoromycota	Mortirellomycotina
Mortierella_gamsii_AD045	Mucoromycota	Mortirellomycotina
Mortierella_globulifera_AD054	Mucoromycota	Mortirellomycotina
Mortierella_epicladia_AD058	Mucoromycota	Mortirellomycotina
Mortierella_minutissima_AD069	Mucoromycota	Mortirellomycotina
Mortierella_alpina_AD071	Mucoromycota	Mortirellomycotina
Mortierella_alpina_AD072	Mucoromycota	Mortirellomycotina
Mortierella_verticillata_AD079	Mucoromycota	Mortirellomycotina
Mortierella_sp._AD094	Mucoromycota	Mortirellomycotina
Mortierella_clonocystis_AM1000	Mucoromycota	Mortirellomycotina
Mortierella_polygonia_AM948	Mucoromycota	Mortirellomycotina
Mortierella_sp._AM989	Mucoromycota	Mortirellomycotina
Mortierella_alpina_CK1249	Mucoromycota	Mortirellomycotina
Mortierella_horticola_CK413	Mucoromycota	Mortirellomycotina
Mortierella_sp._GBA30	Mucoromycota	Mortirellomycotina
Mortierella_alpina_GBA31	Mucoromycota	Mortirellomycotina
Mortierella_elongata_GBA34	Mucoromycota	Mortirellomycotina
Mortierella_sp._GBA35	Mucoromycota	Mortirellomycotina
Mortierella_sp._GBA39	Mucoromycota	Mortirellomycotina
Mortierella_elongata_GBA40	Mucoromycota	Mortirellomycotina
Mortierella_sp._GBA43	Mucoromycota	Mortirellomycotina
Mortierella_minutissima_NVP1	Mucoromycota	Mortirellomycotina
Mortierella_sp._NVP41	Mucoromycota	Mortirellomycotina
Mortierella_elongata_NVP5	Mucoromycota	Mortirellomycotina
Mortierella_gamsii_NVP60	Mucoromycota	Mortirellomycotina
Mortierella_elongata_NVP71	Mucoromycota	Mortirellomycotina
Mortierella_sp._NVP85	Mucoromycota	Mortirellomycotina
Mortierella_globulifera_REB-010B	Mucoromycota	Mortirellomycotina
Mortierella_verticillata_TTC192	Mucoromycota	Mortirellomycotina
Haplosporangium_lignicola_NRRL_2525	Mucoromycota	Mortirellomycotina
Mortierella_camargensis_NRRL_2610	Mucoromycota	Mortirellomycotina
Mortierella_verticillata_NRRL_2611	Mucoromycota	Mortirellomycotina
Lobosporangium_transversale_NRRL_3116	Mucoromycota	Mortirellomycotina
Haplosporangium_sp._NRRL_3175	Mucoromycota	Mortirellomycotina
Echinosporangium_transversalis_NRRL_5525	Mucoromycota	Mortirellomycotina
Dissophora_ornata_NRRL_22417	Mucoromycota	Mortirellomycotina
Haplosporangium_sp._NRRL_A-10739	Mucoromycota	Mortirellomycotina
Haplosporangium_sp._NRRL_A-10996	Mucoromycota	Mortirellomycotina
Haplosporangium_bisporale_NRRL_A-12553	Mucoromycota	Mortirellomycotina
Mortierella_selenospora_KOD_1015	Mucoromycota	Mortirellomycotina
Mortierella_sp._KOD_1030	Mucoromycota	Mortirellomycotina
Mortierella_beljakovae_KOD_1040	Mucoromycota	Mortirellomycotina
Mortierella_humilis_KOD_1050	Mucoromycota	Mortirellomycotina
Mortierella_epicladia_KOD_1059	Mucoromycota	Mortirellomycotina
Mortierella_clonocystis_KOD_947	Mucoromycota	Mortirellomycotina
Mortierella_polycephala_KOD_948	Mucoromycota	Mortirellomycotina
Mortierella_chlamydospora_NRRL_2769	Mucoromycota	Mortirellomycotina
Mortierella_exigua_NRRL_28262	Mucoromycota	Mortirellomycotina
Mortierella_ambigua_NRRL_28271	Mucoromycota	Mortirellomycotina
Mortierella_epigama_NRRL_5512	Mucoromycota	Mortirellomycotina
Mortierella_wolfii_NRRL_6351	Mucoromycota	Mortirellomycotina
Mortierella_schmuckeri_NRRL_6426	Mucoromycota	Mortirellomycotina
Mortierella_multidivaricata_NRRL_6456	Mucoromycota	Mortirellomycotina
Mortierella_wolfii_NRRL_66265	Mucoromycota	Mortirellomycotina
Mortierella_chineii_NRRL_5217	Mucoromycota	Mortirellomycotina
Mortierella_antarctica_KOD_1229	Mucoromycota	Mortirellomycotina
Mortierella_sp._14UC	Mucoromycota	Mortirellomycotina
Modicella_reniformis_MES-2146	Mucoromycota	Mortirellomycotina
Mortierella_sepedonioides_NRRL_6425	Mucoromycota	Mortirellomycotina
Absidia_corymbifera_NRRL_1516	Mucoromycota	Mucoromycotina
Absidia_repens_NRRL_1338	Mucoromycota	Mucoromycotina
Absidia_cylindrospora_NRRL_1560	Mucoromycota	Mucoromycotina
Absidia_sp._NRRL_3163	Mucoromycota	Mucoromycotina
Absidia_ramosa_NRRL_A-16036	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_A-14689	Mucoromycota	Mucoromycotina
Absidia_sp._NRRL_A-14007	Mucoromycota	Mucoromycotina
Mortierella_vinacea_NRRL_A-13231	Mucoromycota	Mortirellomycotina
Mortierella_hyalina_NRRL_6427	Mucoromycota	Mortirellomycotina
Absidia_corymbifera_NRRL_1331	Mucoromycota	Mucoromycotina
Absidia_cylindrospora_var._nigra_NRRL_3032	Mucoromycota	Mucoromycotina
Absidia_glauca_NRRL_A-25980	Mucoromycota	Mucoromycotina
Absidia_ramosa_NRRL_A-25726	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_A-25981	Mucoromycota	Mucoromycotina
Backusella_lamprospora_NRRL_3619	Mucoromycota	Mucoromycotina
Backusella_lamprospora_NRRL_3103	Mucoromycota	Mucoromycotina
Mortierella_sp._NRRL_1617	Mucoromycota	Mortirellomycotina
Absidia_repens_NRRL_1337	Mucoromycota	Mucoromycotina
Absidia_anomala_NRRL_1807	Mucoromycota	Mucoromycotina
Absidia_glauca_NRRL_3010	Mucoromycota	Mucoromycotina
Absidia_cylindrospora_var._nigra_NRRL_3060	Mucoromycota	Mucoromycotina
Absidia_sp._NRRL_A-19777	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_A-14836	Mucoromycota	Mucoromycotina
Actinomucor_elegans_NRRL_6572	Mucoromycota	Mucoromycotina
Backusella_ctenidia_NRRL_6239	Mucoromycota	Mucoromycotina
Gongronella_sp._NRRL_A-20010	Mucoromycota	Mucoromycotina
Mortierella_sp._NRRL_1458	Mucoromycota	Mortirellomycotina
Absidia_glauca_NRRL_2460	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_6232	Mucoromycota	Mucoromycotina
Absidia_spinosa_var._biappendiculata_NRRL_3033	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_A-13288	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_A-23566	Mucoromycota	Mucoromycotina
Actinomucor_elegans_NRRL_3104	Mucoromycota	Mucoromycotina
Mortierella_capitata_NRRL_22892	Mucoromycota	Mortirellomycotina
Circinella_umbellata_NRRL_2417	Mucoromycota	Mucoromycotina
Absidia_glauca_NRRL_1324	Mucoromycota	Mucoromycotina
Absidia_cylindrospora_NRRL_1342	Mucoromycota	Mucoromycotina
Absidia_macrospora_NRRL_3768	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_6247	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_A-13636	Mucoromycota	Mucoromycotina
Circinella_naumovii_NRRL_5846	Mucoromycota	Mucoromycotina
Backusella_circina_NRRL_6007	Mucoromycota	Mucoromycotina
Backusella_lamprospora_NRRL_3618	Mucoromycota	Mucoromycotina
Absidia_blakesleeana_NRRL_1303	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_1318	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_1561	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_6250	Mucoromycota	Mucoromycotina
Absidia_ramosa_NRRL_A-13095	Mucoromycota	Mucoromycotina
Absidia_sp._NRRL_A-17469	Mucoromycota	Mucoromycotina
Actinomucor_elegans_NRRL_1403	Mucoromycota	Mucoromycotina
Circinella_angarensis_NRRL_2628	Mucoromycota	Mucoromycotina
Absidia_coerulea_NRRL_1312	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_1590	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_3177	Mucoromycota	Mucoromycotina
Absidia_ramosa_NRRL_A-16673	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_A-25984	Mucoromycota	Mucoromycotina
Actinomucor_elegans_NRRL_1706	Mucoromycota	Mucoromycotina
Backusella_circina_NRRL_3293	Mucoromycota	Mucoromycotina
Mortierella_nantahalensis_NRRL_5842	Mucoromycota	Mortirellomycotina
Absidia_corymbifera_NRRL_1321	Mucoromycota	Mucoromycotina
Absidia_coerulea_NRRL_1502	Mucoromycota	Mucoromycotina
Absidia_glauca_NRRL_1328	Mucoromycota	Mucoromycotina
Absidia_cuneospora_NRRL_2655	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_6248	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_A-18864	Mucoromycota	Mucoromycotina
Mucor_circinelloides_f._lusitanicus_NRRL_3631	Mucoromycota	Mucoromycotina
Mucor_indicus_NRRL_13471	Mucoromycota	Mucoromycotina
Mucor_indicus_NRRL_13082	Mucoromycota	Mucoromycotina
Mucor_indicus_NRRL_13081	Mucoromycota	Mucoromycotina
Actinomucor_elegans_NRRL_13011	Mucoromycota	Mucoromycotina
Cunninghamella_polymorpha_NRRL_1395	Mucoromycota	Mucoromycotina
Alternaria_sp._NRRL_15289	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_66519	Mucoromycota	Mucoromycotina
Chaetocladium_sp._NRRL_2844	Mucoromycota	Mucoromycotina
Chaetocladium_sp._NRRL_3029	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_66645	Mucoromycota	Mucoromycotina
Chaetocladium_brefeldii_NRRL_2508	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_A-17011	Mucoromycota	Mucoromycotina
Rhizopus_acetoinus_NRRL_549	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_1470	Mucoromycota	Mucoromycotina
Rhizopus_nodosus_NRRL_1473	Mucoromycota	Mucoromycotina
Rhizopus_nodosus_NRRL_1474	Mucoromycota	Mucoromycotina
Rhizopus_circinans_NRRL_1475	Mucoromycota	Mucoromycotina
Rhizopus_stolonifer_NRRL_1480	Mucoromycota	Mucoromycotina
Rhizopus_liquefaciens_NRRL_1512	Mucoromycota	Mucoromycotina
Rhizopus_liquefaciens_NRRL_1514	Mucoromycota	Mucoromycotina
Rhizopus_cohnii_NRRL_1517	Mucoromycota	Mucoromycotina
Rhizopus_peka_NRRL_1522	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_1524	Mucoromycota	Mucoromycotina
Rhizopus_tritici_NRRL_1529	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_1549	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_1550	Mucoromycota	Mucoromycotina
Rhizopus_liquefaciens_NRRL_1703	Mucoromycota	Mucoromycotina
Rhizopus_japonicus_NRRL_1898	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_2004	Mucoromycota	Mucoromycotina
Rhizopus_rhizopodiformis_NRRL_2570	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_2582	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_2625	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_2871	Mucoromycota	Mucoromycotina
Rhizopus_chinensis_NRRL_2909	Mucoromycota	Mucoromycotina
Rhizopus_formosaensis_NRRL_2911	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_2934	Mucoromycota	Mucoromycotina
Absidia_corymbifera_NRRL_2982	Mucoromycota	Mucoromycotina
Mucor_genevensis_NRRL_3101	Mucoromycota	Mucoromycotina
Mucor_maequisporus_var._kaki_NRRL_3295	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_3368	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_3373	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_3613	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_var._delemar_NRRL_5129	Mucoromycota	Mucoromycotina
Rhizopus_rhizopodiformis_NRRL_5189	Mucoromycota	Mucoromycotina
Rhizopus_chinensis_NRRL_5190	Mucoromycota	Mucoromycotina
Rhizopus_microsporus_NRRL_5546	Mucoromycota	Mucoromycotina
Rhizopus_microsporus_NRRL_5547	Mucoromycota	Mucoromycotina
Rhizopus_microsporus_NRRL_5548	Mucoromycota	Mucoromycotina
Rhizopus_microsporus_NRRL_5550	Mucoromycota	Mucoromycotina
Rhizopus_microsporus_NRRL_5553	Mucoromycota	Mucoromycotina
Rhizopus_microsporus_NRRL_5554	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_5899	Mucoromycota	Mucoromycotina
Mucor_lamprosporus_NRRL_6037	Mucoromycota	Mucoromycotina
Mucor_dispersus_NRRL_6039	Mucoromycota	Mucoromycotina
Mucor_lamprosporus_NRRL_6048	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_6202	Mucoromycota	Mucoromycotina
Rhizopus_rhizopodiformis_NRRL_6259	Mucoromycota	Mucoromycotina
Rhizopus_oligosporus_NRRL_6495	Mucoromycota	Mucoromycotina
Rhizopus_rhizopodiformis_NRRL_6501	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_13014	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_13098	Mucoromycota	Mucoromycotina
Mortierella_ovata_NRRL_13128	Mucoromycota	Mucoromycotina
Rhizopus_stolonifer_NRRL_54667	Mucoromycota	Mucoromycotina
Rhizopus_stolonifer_NRRL_66454	Mucoromycota	Mucoromycotina
Rhizopus_stolonifer_NRRL_66460	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_66564	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_66569	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_A-10162	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_A-10369	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_A-11564	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_A-12640	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_A-12997	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_A-12998	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_A-13860	Mucoromycota	Mucoromycotina
Rhizopus_rhizopodiformis_NRRL_A-16034	Mucoromycota	Mucoromycotina
Rhizopus_reflexus_NRRL_A-16792	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_A-16824	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_A-16826	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_A-16827	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_A-17473	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_A-17548	Mucoromycota	Mucoromycotina
Rhizopus_reflexus_NRRL_A-18059	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_A-18472	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_A-18714	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_A-21231	Mucoromycota	Mucoromycotina
Rhizopus_arrhizus_NRRL_A-23526	Mucoromycota	Mucoromycotina
Rhizopus_sp._NRRL_A-23913	Mucoromycota	Mucoromycotina
Absidia_pseudocylindrospora_NRRL_2984	Mucoromycota	Mucoromycotina
Absidia_caerulea_RSA_138-	Mucoromycota	Mucoromycotina
Absidia_caerulea_RSA_138+	Mucoromycota	Mucoromycotina
Absidia_cuneospora_RSA_623+	Mucoromycota	Mucoromycotina
Absidia_cuneospora_RSA_624-	Mucoromycota	Mucoromycotina
Backusella_lamprospora_NRRL_6044+	Mucoromycota	Mucoromycotina
Chaetocladium_brefeldii_RSA_1136-	Mucoromycota	Mucoromycotina
Choanephora_circinans_NRRL_2546	Mucoromycota	Mucoromycotina
Circinella_angarensis_RSA_198+	Mucoromycota	Mucoromycotina
Circinella_angarensis_RSA_618-	Mucoromycota	Mucoromycotina
Circinella_muscae_CBS_107.13T	Mucoromycota	Mucoromycotina
Circinella_umbellata_RSA_505+	Mucoromycota	Mucoromycotina
Circinomucor_circinelloides_NRRL_22899	Mucoromycota	Mucoromycotina
Coemansia_sp._IMI_203386	Zoopagomycota	Kickxellomycotina
Coemansia_asiatica_BCRC_34628	Zoopagomycota	Kickxellomycotina
Coemansia_formosensis_NRRL_5531T	Zoopagomycota	Kickxellomycotina
Cunninghamella_echinulata_RSA_2017+	Mucoromycota	Mucoromycotina
Cunninghamella_echinulata_RSA_2018-	Mucoromycota	Mucoromycotina
Dichotomocladium_sphaerosporum_NRRL_22118	Mucoromycota	Mucoromycotina
Dichotomocladium_robustum_RSA_1342	Mucoromycota	Mucoromycotina
Dichotomocladium_hesseltinei_NRRL_2912T	Mucoromycota	Mucoromycotina
Ellisomyces_anomalus_NRRL_2465+T	Mucoromycota	Mucoromycotina
Ellisomyces_anomalus_RSA_581-	Mucoromycota	Mucoromycotina
Fennellomyces_linderi_NRRL_2342T	Mucoromycota	Mucoromycotina
Fennellomyces_mexicanus_sp._nov._RSA_1415+	Mucoromycota	Mucoromycotina
Fennellomyces_mexicanus_sp._nov._RSA_1418-	Mucoromycota	Mucoromycotina
Fennellomyces_verticellatus_RSA_2442+	Mucoromycota	Mucoromycotina
Gilbertella_persicaria_var._indica_CBS_442.64-	Mucoromycota	Mucoromycotina
Gilbertella_persicaria_var._persicaria_CBS_190.32-T	Mucoromycota	Mucoromycotina
Gilbertella_persicaria_var._persicaria_CBS_246.59_Plus	Mucoromycota	Mucoromycotina
Helicostylum_pulchrum_RSA_2065	Mucoromycota	Mucoromycotina
Linderina_macrospora_NRRL_5244	Zoopagomycota	Kickxellomycotina
Mortierella_ramanniana_var._autotrophica_NRRL_5843T	Mucoromycota	Mortirellomycotina
Mortierella_zychae_PUST_F9C	Mucoromycota	Mortirellomycotina
Mucor_plumbeus_JES_114	Mucoromycota	Mucoromycotina
Mucor_intermedius_NRRL_6588T	Mucoromycota	Mucoromycotina
Mucor_circinelloides_f._circinelloides_NRRL_3614	Mucoromycota	Mucoromycotina
Mucor_plasmaticus_NRRL_2708	Mucoromycota	Mucoromycotina
Mucor_inaequisporus_NRRL_3626	Mucoromycota	Mucoromycotina
Mucor_piriformis_NRRL_3637	Mucoromycota	Mucoromycotina
Mucor_racemosus_var._racemosus_NRRL_3641	Mucoromycota	Mucoromycotina
Mucor_ctenidius_NRRL_2929T	Mucoromycota	Mucoromycotina
Pilaira_anomala_RSA_1998-	Mucoromycota	Mucoromycotina
Pilaira_anomala_RSA_1997+	Mucoromycota	Mucoromycotina
Pirella_circinans_RSA_622-	Mucoromycota	Mucoromycotina
Pirella_circinans_RSA_682	Mucoromycota	Mucoromycotina
Protomycocladus_faisalabadensis_NRRL_22826	Mucoromycota	Mucoromycotina
Rhizomucor_pusillus_NRRL_2543	Mucoromycota	Mucoromycotina
Rhizopus_pseudochinensis_NRRL_2344	Mucoromycota	Mucoromycotina
Rhizopus_lyococcos_NRRL_1523	Mucoromycota	Mucoromycotina
Rhizopus_circinans_NRRL_2917	Mucoromycota	Mucoromycotina
Rhizopus_azygosporus_NRRL_13165	Mucoromycota	Mucoromycotina
Rhizopus_oryzae_NRRL_3133	Mucoromycota	Mucoromycotina
Syncephalastrum_racemosum_CBS_440.59+	Mucoromycota	Mucoromycotina
Syncephalastrum_racemosum_CBS_441.59-	Mucoromycota	Mucoromycotina
Syzygites_megalocarpus	Mucoromycota	Mucoromycotina
Thamnostylum_lucknowense_RSA_1015+T	Mucoromycota	Mucoromycotina
Thamnostylum_lucknowense_RSA_1093-	Mucoromycota	Mucoromycotina
Thamnostylum_nigricans_RSA_1405-	Mucoromycota	Mucoromycotina
Umbelopsis_ovata_NRRL_13127T	Mucoromycota	Mucoromycotina
Zygorhynchus_exponens_var._smithii_NRRL_2572T	Mucoromycota	Mucoromycotina
Mucor_circinelloides_f._janssenii_NRRL_553	Mucoromycota	Mucoromycotina
Cunninghamella_bertholletiae_NRRL_1378	Mucoromycota	Mucoromycotina
Mucor_genevensis_NRRL_1410	Mucoromycota	Mucoromycotina
Mucor_genevensis_NRRL_1411	Mucoromycota	Mucoromycotina
Mucor_genevensis_NRRL_1412	Mucoromycota	Mucoromycotina
Mucor_circinelloides_var._griseocyanus_NRRL_1415	Mucoromycota	Mucoromycotina
Mucor_circinelloides_var._griseocyanus_NRRL_1416	Mucoromycota	Mucoromycotina
Mucor_circinelloides_var._griseocyanus_NRRL_1417	Mucoromycota	Mucoromycotina
Mucor_circinelloides_var._griseocyanus_NRRL_1418	Mucoromycota	Mucoromycotina
Mucor_hiemalis_NRRL_1419	Mucoromycota	Mucoromycotina
Mucor_racemosus_NRRL_1427	Mucoromycota	Mucoromycotina
Mucor_racemosus_NRRL_1428	Mucoromycota	Mucoromycotina
Mucor_rouxianus_NRRL_1429	Mucoromycota	Mucoromycotina
Mucor_rouxianus_NRRL_1430	Mucoromycota	Mucoromycotina
Mucor_tenuis_NRRL_1435	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1439	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1440	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1441	Mucoromycota	Mucoromycotina
Mucor_circinelloides_f._lusitanicus_NRRL_1442	Mucoromycota	Mucoromycotina
Mucor_circinelloides_f._lusitanicus_NRRL_1443	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1444	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1446	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1448	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1449	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1451	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1454	Mucoromycota	Mucoromycotina
Phycomyces_blakesleeanus_NRRL_1464	Mucoromycota	Mucoromycotina
Syncephalastrum_sp._NRRL_1485	Mucoromycota	Mucoromycotina
Syncephalastrum_racemosum_NRRL_1506	Mucoromycota	Mucoromycotina
Syncephalastrum_sp._NRRL_1507	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1533	Mucoromycota	Mucoromycotina
Phycomyces_blakesleeanus_NRRL_1554	Mucoromycota	Mucoromycotina
Phycomyces_blakesleeanus_NRRL_1555	Mucoromycota	Mucoromycotina
Phycomyces_blakesleeanus_NRRL_1556	Mucoromycota	Mucoromycotina
Mycotypha_microspora_NRRL_1572	Mucoromycota	Mucoromycotina
Thamnidium_elegans_NRRL_1613	Mucoromycota	Mucoromycotina
Syncephalastrum_racemosum_NRRL_1623	Mucoromycota	Mucoromycotina
Zygorhynchus_moelleri_NRRL_1625	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_1644	Mucoromycota	Mucoromycotina
Cunninghamella_elegans_NRRL_2310	Mucoromycota	Mucoromycotina
Fennellomyces_linderi_NRRL_2342	Mucoromycota	Mucoromycotina
Mucor_plumbeus_NRRL_2357	Mucoromycota	Mucoromycotina
Absidia_parricida_NRRL_2409	Mucoromycota	Mucoromycotina
Gongronella_butleri_NRRL_2422	Mucoromycota	Mucoromycotina
Phycomyces_nitens_NRRL_2444	Mucoromycota	Mucoromycotina
Phycomyces_nitens_NRRL_2445	Mucoromycota	Mucoromycotina
Cunninghamella_japonica_NRRL_2463	Mucoromycota	Mucoromycotina
Cunninghamella_japonica_NRRL_2464	Mucoromycota	Mucoromycotina
Thamnidium_elegans_NRRL_2467	Mucoromycota	Mucoromycotina
Thamnidium_elegans_NRRL_2468	Mucoromycota	Mucoromycotina
Syncephalastrum_racemosum_NRRL_2495	Mucoromycota	Mucoromycotina
Parasitella_simplex_NRRL_2500	Mucoromycota	Mucoromycotina
Parasitella_parasitica_NRRL_2501	Mucoromycota	Mucoromycotina
Pilaira_anomala_NRRL_2526	Mucoromycota	Mucoromycotina
Pilaira_anomala_NRRL_2527	Mucoromycota	Mucoromycotina
Mucor_mephitis_NRRL_2596	Mucoromycota	Mucoromycotina
Pirella_circinans_NRRL_2627	Mucoromycota	Mucoromycotina
Mucor_circinelloides_f._janssenii_NRRL_2629	Mucoromycota	Mucoromycotina
Pirella_circinans_NRRL_2698	Mucoromycota	Mucoromycotina
Phycomyces_nitens_NRRL_2700	Mucoromycota	Mucoromycotina
Pirella_circinans_NRRL_2701	Mucoromycota	Mucoromycotina
Mucor_fragilis_NRRL_2714	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_2728	Mucoromycota	Mucoromycotina
Pirella_circinans_NRRL_2748	Mucoromycota	Mucoromycotina
Radiomyces_spectabilis_NRRL_2753	Mucoromycota	Mucoromycotina
Gongronella_butleri_NRRL_2795	Mucoromycota	Mucoromycotina
Thamnidium_ctenidium_NRRL_2929	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_2932	Mucoromycota	Mucoromycotina
Mycotypha_africana_NRRL_2978	Mucoromycota	Mucoromycotina
Conidiobolus_incongruus_NRRL_3022	Zoopagomycota	Entomophthoromycotina
Conidiobolus_incongruus_NRRL_3023	Zoopagomycota	Entomophthoromycotina
Zygorhynchus_sp._NRRL_3102	Mucoromycota	Mucoromycotina
Zygorhynchus_moelleri_NRRL_3138	Mucoromycota	Mucoromycotina
Mucor_hiemalis_NRRL_3140	Mucoromycota	Mucoromycotina
Mucor_zychii_NRRL_3200	Mucoromycota	Mucoromycotina
Hesseltinella_vesiculosa_NRRL_3301	Mucoromycota	Mucoromycotina
Mucor_alternans_NRRL_3358	Mucoromycota	Mucoromycotina
Mucor_sp._NRRL_3206	Mucoromycota	Mucoromycotina
Mucor_subtilissimus_NRRL_6226	Mucoromycota	Mucoromycotina
Mucor_indicus_NRRL_13133	Mucoromycota	Mucoromycotina
Mucor_luteus_NRRL_3164	Mucoromycota	Mucoromycotina
Mucor_hiemalis_NRRL_A-26125	Mucoromycota	Mucoromycotina
Mucor_hiemalis_NRRL_2461	Mucoromycota	Mucoromycotina
